Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
STU01360,24,Female,2.58,85,5.6,4.9,3.9,2.92,No,Hybrid,Average,Good,Yes,1,Middle,5.6,A
STU01361,18,Male,4.78,93.1,5.8,3,2.7,3.15,No,Online,Poor,Poor,Yes,3,Middle,2.1,A
STU01362,24,Female,5.92,94.6,8.7,5.8,4.8,3.77,No,Offline,Good,Excellent,No,2,Low,5,A
STU01363,22,Female,5.09,61.5,4.8,10,3.7,3.47,No,Offline,Average,Good,No,0,Middle,6.4,C
STU01364,19,Female,1.77,88.8,5.9,2,3.2,3.3,No,Hybrid,Average,Good,No,2,Middle,3.5,B
STU01365,20,Male,2.62,62,6.2,8.6,0.5,1.79,No,Online,Poor,Good,No,0,High,7.3,D
STU01366,17,Male,7.57,90.4,10,3.4,4.5,1.53,No,Offline,Good,Excellent,No,2,Middle,5.1,A
STU01367,20,Male,2.97,84.5,6.9,8.2,7.4,2.63,No,Hybrid,Good,Poor,Yes,0,Middle,7.4,C
STU01368,23,Male,6.48,72.5,6.2,4.1,2.6,2.53,No,Offline,Poor,Average,No,1,Low,8.1,B
STU01369,17,Female,6.26,75.5,5.8,6.8,5.5,3,No,Online,Poor,Good,No,0,High,5.3,B
STU01370,21,Female,4.36,75.5,6.3,5.6,6.7,2.75,No,Hybrid,Average,Poor,No,0,High,4.7,B
STU01371,18,Female,3.01,92,8.6,8.8,3.8,3.27,No,Hybrid,Poor,Good,Yes,2,Low,5.5,B
STU01372,21,Male,5.42,74.7,6.7,2.8,7.3,2.83,No,Online,Poor,Average,No,1,Low,4.8,B
STU01373,21,Female,3.23,76.2,7.6,5.3,3,2.69,Yes,Online,Poor,Average,No,0,Middle,4.6,C
STU01374,20,Female,4.65,84.2,6,3.9,4.4,3.49,No,Online,Average,Poor,No,0,Middle,2.8,A
STU01375,23,Female,5.21,96.2,8.5,1.9,3.2,3.05,Yes,Online,Good,Good,No,1,Low,1,A
STU01376,18,Male,3.57,74.6,9.4,3.2,4.4,2.44,Yes,Online,Poor,Excellent,Yes,0,Middle,6.8,C
STU01377,24,Male,4.55,82.9,7.2,3.2,4.9,3.07,No,Hybrid,Poor,Average,Yes,3,Middle,2,B
STU01378,17,Male,4.38,73.1,6.4,7,6.3,2.52,No,Offline,Good,Good,Yes,0,Middle,4.3,C
STU01379,17,Female,2.53,90.1,5.5,1.5,3.8,3.41,Yes,Offline,Good,Average,Yes,2,Middle,5.3,B
STU01380,22,Female,4.62,69,7.7,4.7,5.1,2.98,Yes,Online,Poor,Good,No,1,Middle,4.1,B
STU01381,19,Male,3.73,83.9,6.3,7.6,3,2.59,Yes,Online,Average,Poor,Yes,2,High,8.3,B
STU01382,22,Male,1.35,84.1,9,7.2,4.8,3.71,No,Offline,Good,Good,No,1,Middle,2.9,B
STU01383,24,Female,4.32,76.5,7.7,5.7,4.9,2.09,No,Online,Average,Good,Yes,1,Middle,7.7,B
STU01384,22,Female,4.43,91.3,5.5,4.2,3.8,3.66,Yes,Offline,Good,Excellent,Yes,2,High,5.8,A
STU01385,17,Male,3.79,98.4,5.9,5.2,1.3,2.92,Yes,Online,Poor,Average,Yes,3,Low,6.2,B
STU01386,20,Female,0.88,80.3,5.7,6,5.4,2.88,Yes,Hybrid,Average,Good,No,2,High,8.3,C
STU01387,21,Non-Binary,6.55,83.4,7.9,6.1,4.2,2.75,Yes,Online,Poor,Good,Yes,3,High,4.3,A
STU01388,23,Female,6.37,82.1,9,6.5,4.7,2.9,Yes,Offline,Good,Excellent,Yes,2,Middle,1,A
STU01389,21,Male,6.3,91.7,7.4,5.7,2.5,3.67,Yes,Online,Good,Average,No,3,Low,4.4,A
STU01390,21,Female,5.65,88.1,6.2,5.9,2.4,2.55,Yes,Online,Poor,Average,No,2,High,2.8,B
STU01391,18,Female,2.49,81,8.5,6.7,2.9,2.55,No,Online,Poor,Excellent,No,1,Middle,5.1,C
STU01392,17,Male,5.25,79.6,6.8,8.4,3.7,3.85,No,Online,Poor,Poor,Yes,3,Low,3.4,A
STU01393,24,Female,3.14,72.9,7.4,1.7,4.1,2.99,No,Offline,Average,Average,Yes,2,High,2.7,A
STU01394,24,Female,9.38,77.6,5.5,4.4,3.2,3.67,Yes,Hybrid,Good,Poor,No,2,Middle,5,A
STU01395,23,Female,3.96,80.4,7.2,5.4,3.5,2.78,No,Hybrid,Poor,Excellent,No,0,Middle,4.4,B
STU01396,20,Male,6.34,96.5,7.5,5.1,4.7,1.83,Yes,Offline,Average,Poor,No,1,Middle,5.6,B
STU01397,18,Female,1.9,88.6,5.5,6.4,2,2.88,Yes,Offline,Average,Excellent,Yes,1,Middle,6,C
STU01398,19,Female,2.64,59.5,8,5.6,4.6,3.04,No,Online,Good,Good,Yes,1,Middle,5.6,C
STU01399,20,Male,3.93,75.1,7.9,6.9,2.5,3.65,No,Online,Good,Poor,Yes,2,Low,2.7,A
STU01400,22,Female,6.41,92.1,7.9,6.2,4.1,2.46,No,Offline,Average,Good,No,2,Middle,2.3,A
STU01401,20,Female,6.1,91.2,3,2.8,4.5,2.55,Yes,Offline,Good,Average,Yes,0,Middle,4.5,B
STU01402,20,Female,5.58,63,9.2,2.5,2.5,2.78,No,Online,Good,Good,No,2,High,2.4,A
STU01403,21,Male,1.29,79.1,6.5,4.4,4.7,3.06,Yes,Hybrid,Average,Good,Yes,0,Middle,7.5,C
STU01404,20,Female,7.26,95.5,6.8,4.1,6,2.51,No,Hybrid,Average,Good,No,1,Middle,2,A
STU01405,24,Male,3.15,73.3,5.4,5.6,1.9,3.43,No,Online,Average,Poor,Yes,3,Low,7.6,A
STU01406,22,Male,8.23,76.2,6.5,8.6,3.2,3.24,No,Offline,Average,Good,No,2,High,4.1,A
STU01407,22,Female,8.73,81.1,6.7,6.6,3.4,2.55,No,Offline,Good,Excellent,Yes,1,Middle,4.3,A
STU01408,17,Male,6.65,70.2,8.4,3.1,7.9,3.35,Yes,Online,Average,Good,No,4,Middle,3.2,A
STU01409,20,Female,6.98,90.5,5.6,3,4.8,3.23,Yes,Online,Average,Excellent,No,3,High,4.6,A
STU01410,21,Male,2.48,82,7.3,4.2,2.7,2.96,Yes,Online,Poor,Average,Yes,2,High,3.8,A
STU01411,20,Male,10.16,82.1,7.6,3.2,4.4,3.15,No,Offline,Average,Excellent,No,3,Middle,4,A
STU01412,19,Male,5.44,73.6,6.7,6.7,2.2,2.97,Yes,Offline,Average,Average,No,2,Middle,5.6,A
STU01413,19,Non-Binary,7,90.3,7,3.4,4.1,2.08,No,Online,Good,Poor,No,2,High,4.6,A
STU01414,21,Female,3.28,76.8,7.4,6.2,5.1,2.5,Yes,Hybrid,Average,Excellent,No,1,High,7.3,C
STU01415,17,Female,4.87,72.4,5,9.5,3.5,3.12,Yes,Offline,Poor,Excellent,No,0,Middle,7,C
STU01416,17,Male,2.63,78.5,6.5,4.7,5.5,2.36,No,Offline,Poor,Good,Yes,1,Middle,4.6,C
STU01417,22,Male,4.52,67.2,6.3,4.9,5,3.3,No,Hybrid,Average,Average,Yes,3,Low,1,A
STU01418,22,Non-Binary,5.03,74.5,7.2,3.5,4.1,3.9,Yes,Online,Poor,Average,No,3,Middle,3.7,A
STU01419,18,Male,5.51,100,9.6,6.7,1.2,3.24,No,Online,Average,Good,No,2,Middle,4.3,A
STU01420,21,Male,7.79,72.4,5.9,5.6,3.9,2.42,No,Online,Poor,Excellent,Yes,3,Middle,6.5,A
STU01421,20,Female,5.96,71.3,9.3,6.7,5.6,3.45,No,Hybrid,Good,Average,No,1,Middle,3.8,A
STU01422,23,Male,5.49,80.2,6.3,9.3,1.9,2.56,No,Offline,Average,Excellent,Yes,1,Low,7,D
STU01423,21,Female,5.08,83.2,7.1,4.2,5.5,3.29,Yes,Online,Good,Average,No,2,Low,4.8,A
STU01424,18,Female,9.02,84.1,7.6,2.2,4.7,3.11,No,Offline,Average,Excellent,No,3,Middle,4.3,A
STU01425,22,Male,3.84,82.4,4.8,2.1,3.3,3.72,Yes,Hybrid,Poor,Excellent,No,2,Middle,5,A
STU01426,21,Male,7.38,63.8,9,4.2,0.9,2.99,No,Online,Poor,Good,Yes,4,Middle,2.8,A
STU01427,21,Male,1.08,75.5,7.2,3.8,4.4,3.59,No,Hybrid,Average,Average,Yes,0,High,4.3,C
STU01428,22,Female,3.24,58.5,7.3,4,6.8,2.98,Yes,Offline,Good,Excellent,Yes,2,Middle,4.9,C
STU01429,24,Female,5.82,86.9,9.3,6.5,3.8,2.78,Yes,Online,Average,Good,No,0,Middle,1.6,B
STU01430,18,Male,4.68,84.1,6.7,5.6,5,2.34,Yes,Hybrid,Average,Good,Yes,2,Low,4.6,B
STU01431,22,Male,11.01,88.1,7.5,3.5,4.6,3.47,Yes,Online,Poor,Good,No,3,Middle,2.4,A
STU01432,17,Female,10.16,65,5.3,1.8,5.7,1.78,No,Online,Average,Average,No,2,Middle,4,A
STU01433,20,Female,1.96,60.2,7.8,2.8,2.8,3.31,Yes,Offline,Average,Excellent,No,1,Middle,4.7,B
STU01434,22,Male,2.86,80.7,6.8,6.1,2.7,2.8,No,Online,Good,Average,No,2,Low,2.7,A
STU01435,18,Male,4.72,70.3,6.7,1,4.6,3.51,No,Online,Good,Excellent,No,2,Low,5.9,A
STU01436,19,Male,8.48,68.4,6.8,5.1,5.3,3,No,Hybrid,Average,Average,Yes,4,Middle,3.5,A
STU01437,17,Female,7.27,71.9,8.1,8.2,2.3,3.89,No,Online,Good,Good,No,1,Middle,4.9,A
STU01438,19,Non-Binary,5.65,64.9,6.4,8,1.7,2.91,Yes,Offline,Average,Average,No,1,High,5,B
STU01439,23,Male,2.17,62,7.9,5.1,2.8,3.45,Yes,Online,Average,Average,Yes,0,High,7.3,D
STU01440,22,Female,3.31,83.4,7.3,3,6.2,3.12,Yes,Hybrid,Good,Average,No,1,Middle,2.6,B
STU01441,17,Male,1.37,82.9,4.5,4.4,4.5,2.75,No,Offline,Average,Good,Yes,0,High,8.9,D
STU01442,20,Male,1.93,87.3,7.5,2.8,4,2.7,No,Offline,Good,Good,Yes,3,High,5.9,B
STU01443,22,Male,5.86,82.9,7.4,8.4,3.6,2.82,No,Online,Average,Excellent,No,0,Middle,3.9,A
STU01444,20,Female,6.58,80.8,6.2,7,3.6,3.07,No,Online,Poor,Average,No,2,Middle,4.1,A
STU01445,24,Female,2.4,84.2,6.2,6,3.7,3.12,Yes,Hybrid,Average,Good,No,0,High,6.6,B
STU01446,21,Female,5.22,76.9,6.9,6.2,2.1,3.41,No,Offline,Average,Good,No,1,Middle,3.8,A
STU01447,19,Male,8.26,81,7.6,1,5.1,3.39,No,Hybrid,Poor,Average,No,5,Low,1.2,A
STU01448,17,Male,5.33,78.2,7.5,3.9,5.8,3.28,Yes,Offline,Average,Good,No,2,High,3.7,A
STU01449,20,Male,4.4,57.7,5.2,10,4.3,2.75,No,Online,Poor,Good,No,1,Middle,6.2,C
STU01450,18,Female,6.23,83.5,7,2.6,5.7,3.09,Yes,Online,Average,Average,No,2,High,4.1,A
STU01451,20,Male,6.06,96.6,5.3,4.7,2.5,2.88,No,Offline,Average,Average,Yes,3,High,5.8,A
STU01452,18,Female,5.17,94.8,7.2,5.2,5.4,2.48,Yes,Offline,Average,Good,Yes,0,Middle,4,C
STU01453,22,Male,3.94,77.7,7.4,7.2,6,3.53,No,Offline,Average,Average,Yes,3,Middle,3.4,B
STU01454,17,Male,4.16,83.3,6,2.3,0.5,2.61,Yes,Online,Average,Good,No,1,Middle,2.5,A
STU01455,20,Male,5.19,82,6.6,5,0.6,3.61,No,Offline,Average,Excellent,No,2,Low,4.1,A
STU01456,23,Male,3.91,96.9,4.2,8.7,6.5,3.13,No,Online,Good,Good,No,1,Low,3.4,C
STU01457,20,Male,7.68,96.2,6.5,2.8,4.8,3.16,No,Hybrid,Good,Good,Yes,2,Middle,4.9,A
STU01458,24,Male,6.8,72.4,4.4,7.3,4.7,3.25,No,Online,Average,Poor,No,2,Low,3.4,B
STU01459,23,Female,7.19,72.3,6.7,1.7,2.7,2.6,No,Offline,Poor,Excellent,Yes,1,Middle,2.4,A
STU01460,17,Female,9.07,75.4,7.3,7.3,4.8,3.73,No,Offline,Average,Average,Yes,2,Low,6.7,A
STU01461,24,Male,8.17,74.1,7.1,4.3,5.1,3.09,Yes,Hybrid,Poor,Good,No,3,Middle,6,A
STU01462,20,Male,7.85,95,8.2,3.6,4.7,3.27,Yes,Offline,Poor,Excellent,No,2,High,3.6,A
STU01463,18,Male,5.75,61.2,7.3,5.4,5.3,3.35,No,Online,Good,Good,No,3,Middle,2.1,A
STU01464,20,Male,4.62,69,7.3,8.9,4.7,3.65,No,Hybrid,Average,Good,Yes,1,Middle,7.4,B
STU01465,19,Male,9.61,66.1,6.7,2.1,3.4,3.52,No,Online,Average,Good,Yes,2,High,3.7,A
STU01466,22,Female,3.66,73.3,7.9,5.4,2.5,3.35,Yes,Offline,Average,Poor,No,3,Low,4.4,A
STU01467,21,Male,3.77,86,6.3,6.8,2.8,3.05,No,Offline,Good,Good,Yes,0,Middle,6.6,B
STU01468,18,Male,3.27,69.3,9.1,5.8,5,4,No,Hybrid,Poor,Poor,Yes,3,Middle,1.6,B
STU01469,19,Male,5.44,87.8,6.8,6.1,4.2,3.19,Yes,Offline,Average,Good,Yes,3,Middle,3.9,B
STU01470,23,Male,5.85,96.1,7.6,1,5.1,2.89,Yes,Online,Average,Poor,No,2,Low,3.5,A
STU01471,22,Female,7.07,81.6,6.9,5.4,3.7,3.95,No,Offline,Average,Excellent,No,1,Middle,4.5,A
STU01472,17,Male,4.56,91.8,8.1,7.1,4.6,2.18,No,Hybrid,Average,Average,No,1,Middle,1.7,A
STU01473,18,Male,1.54,77.7,6.1,8,5.9,3.61,No,Offline,Poor,Good,No,1,Middle,7.4,D
STU01474,21,Female,5.65,83.4,7.5,3.1,7.9,2.57,No,Hybrid,Poor,Good,No,3,Middle,4.3,A
STU01475,22,Male,6.96,77.3,6,7.9,2.3,3.02,No,Online,Average,Good,No,4,Middle,6,A
STU01476,23,Female,5.07,90.9,9,2.1,4.1,2.39,Yes,Online,Average,Average,No,2,Middle,4.9,A
STU01477,24,Female,4.74,83.3,6.3,5.4,4.6,2.62,Yes,Hybrid,Poor,Good,No,2,Low,5.4,C
STU01478,24,Male,6.13,86.5,6.8,4.2,4.7,3.86,Yes,Online,Poor,Average,Yes,2,High,3.9,A
STU01479,21,Female,7.87,88.8,5.4,1,3.1,3.41,No,Online,Average,Good,No,1,Middle,5.5,A
STU01480,17,Male,4.88,90.1,6.2,7.5,3.8,1.67,Yes,Offline,Average,Average,Yes,2,Low,6.2,C
STU01481,17,Female,2.17,70.6,5.5,8.1,2.7,2.55,No,Offline,Average,Good,Yes,2,Low,4.6,D
STU01482,23,Male,3.88,82.7,5.2,5.7,1.9,2.61,No,Offline,Average,Average,No,0,High,9.4,C
STU01483,18,Male,4.68,73,8.1,4.7,4.1,2.65,No,Hybrid,Poor,Excellent,Yes,0,Middle,3.8,B
STU01484,23,Female,1.41,76.2,5.6,8.8,3,2.99,No,Hybrid,Average,Good,No,0,Middle,10,D
STU01485,20,Female,6.55,80,5.8,5.4,5,2.97,No,Offline,Good,Average,No,3,Middle,4.4,A
STU01486,17,Non-Binary,3.47,85.9,7.3,5.4,3.5,2.16,Yes,Online,Average,Good,Yes,0,Middle,4.3,B
STU01487,22,Female,6.02,79.8,9.9,5.6,4.7,3.69,No,Offline,Good,Excellent,No,3,Middle,1,A
STU01488,20,Male,5.4,77.8,4.1,5.5,4.7,1.99,No,Offline,Average,Poor,No,0,High,6.9,C
STU01489,24,Male,4.38,92.8,7.9,7.6,4.2,3.36,No,Hybrid,Good,Good,Yes,3,Middle,1.8,A
STU01490,24,Male,8.26,84.5,7,4.9,5.5,3.09,No,Online,Good,Good,No,2,Middle,3.9,A
STU01491,19,Male,3.88,59.3,7.9,4.6,4.9,3.19,No,Offline,Good,Average,No,3,Low,6.3,A
STU01492,21,Male,3.66,83.9,6.8,2.4,5.9,3.71,No,Offline,Average,Excellent,Yes,2,Low,2.6,B
STU01493,20,Female,5.59,75.6,7.7,7.1,1.7,3.59,No,Hybrid,Average,Average,Yes,1,Middle,5.4,A
STU01494,21,Male,6.68,86.5,8.3,2.9,5.7,3.2,No,Offline,Poor,Average,Yes,2,Low,2.5,A
STU01495,23,Male,5,87.6,6.3,6.8,6.1,2.91,No,Offline,Poor,Excellent,Yes,0,Middle,6.8,B
STU01496,20,Male,3.04,96.5,4.5,3.6,1.5,2.46,Yes,Online,Average,Good,Yes,0,Middle,5.9,C
STU01497,23,Female,6.39,76.6,5.2,5,2.8,2.35,No,Offline,Good,Excellent,No,2,Middle,4.2,A
STU01498,19,Female,6.21,88.6,6.7,6.9,2.1,1.73,Yes,Online,Average,Good,Yes,0,Middle,6,A
STU01499,17,Female,9.15,78.4,7.4,7.6,4.3,3.36,No,Offline,Poor,Good,No,0,Middle,4.6,A
STU01500,24,Male,4.56,73.5,7.7,5.1,4.6,3.35,Yes,Hybrid,Average,Excellent,Yes,0,Middle,3.5,B
STU01501,19,Female,5.43,64.9,5.7,6.3,3.2,2.9,No,Offline,Average,Poor,No,2,High,8.1,C
STU01502,24,Male,3.87,82.8,6.8,4.7,5.4,3.18,No,Hybrid,Good,Good,No,2,Middle,1.1,A
STU01503,17,Female,2.03,94.3,6.5,2.5,1.9,3.33,Yes,Hybrid,Good,Good,No,1,Middle,4.8,B
STU01504,23,Female,5.15,78,7.4,1.5,3.3,2.7,No,Offline,Good,Poor,No,3,High,2.7,A
STU01505,17,Male,6.7,90.5,7.2,6.2,3.5,3.31,Yes,Hybrid,Poor,Good,Yes,2,Middle,1.8,A
STU01506,24,Female,2.97,80.9,5.9,5.3,3.9,2.74,Yes,Offline,Good,Poor,No,2,High,2.9,B
STU01507,24,Female,3.65,88.1,8.2,4.6,7.6,2.63,No,Hybrid,Average,Good,Yes,2,Middle,4.5,B
STU01508,21,Male,2.65,78.5,5.6,1,2.7,3.21,Yes,Offline,Good,Good,Yes,1,Middle,5.6,B
STU01509,22,Female,7.68,85.5,9.2,7.7,2.9,3.42,Yes,Online,Poor,Excellent,Yes,3,Middle,5,A
STU01510,19,Male,3.73,70.3,6.9,5.8,3.5,3.03,No,Hybrid,Average,Average,No,2,Middle,6.9,B
STU01511,20,Male,6.16,87.3,7.6,2.3,7.5,3.3,No,Hybrid,Average,Good,Yes,2,Low,4.4,A
STU01512,24,Male,3.27,98.5,6.7,2.3,5.7,3.48,No,Online,Good,Average,No,2,High,2.8,A
STU01513,19,Male,5.15,90.7,8.1,5.3,4,2.85,No,Hybrid,Poor,Good,No,2,Middle,5.1,A
STU01514,21,Female,3.75,74.9,5.8,4.8,2.5,3.68,No,Hybrid,Poor,Good,No,0,Middle,2.6,A
STU01515,17,Male,0.31,61.8,5.2,6.2,5.7,2.4,Yes,Hybrid,Poor,Good,Yes,0,Middle,5.7,Fail
STU01516,21,Female,5.16,82.1,7.9,8.1,6.8,3.57,Yes,Hybrid,Poor,Excellent,Yes,1,Middle,5.7,A
STU01517,18,Male,6.06,69.1,4.1,4.8,5.5,2.1,No,Hybrid,Poor,Excellent,Yes,2,Middle,7.4,C
STU01518,18,Non-Binary,0.83,78.9,5,3.7,3.9,2.53,Yes,Hybrid,Average,Poor,Yes,1,Middle,4.3,C
STU01519,20,Female,4.65,89.9,8,3.8,6.2,2.6,No,Online,Average,Average,No,2,Middle,6.6,A
STU01520,21,Female,4.13,58,7.4,4.4,3.8,2.73,Yes,Online,Average,Good,No,2,Low,6.1,B
STU01521,23,Male,2.84,77.6,7.9,1.9,4.1,3.01,Yes,Offline,Average,Good,No,1,High,5,A
STU01522,20,Male,4.5,78.6,5.5,6.6,5,3.19,Yes,Online,Average,Average,No,2,High,4.1,B
STU01523,23,Male,1.12,87.3,3,4.7,3.4,3.4,No,Hybrid,Average,Good,No,1,Low,7.8,C
STU01524,20,Female,5.5,84.2,4.7,2.3,1.5,2.97,Yes,Offline,Good,Good,Yes,2,Middle,1.3,A
STU01525,18,Female,7.37,96.8,5.5,5.2,5.5,3.76,No,Online,Good,Average,No,1,Middle,3.2,A
STU01526,20,Male,2.48,84.5,10,6,3.5,2.95,Yes,Online,Good,Excellent,Yes,3,High,2.8,A
STU01527,18,Male,4.87,87.1,4.9,10,5.1,2.5,Yes,Offline,Poor,Good,No,1,Low,3.9,C
STU01528,24,Female,7.85,60.5,6.7,4.1,4.8,3.39,Yes,Hybrid,Good,Poor,No,2,Low,4.9,A
STU01529,17,Male,5.24,80.1,6.7,4.9,4.5,1.78,Yes,Offline,Poor,Poor,No,0,Low,5.5,B
STU01530,23,Female,3.96,77.1,8.4,2,3.9,3.22,No,Offline,Good,Excellent,No,2,Middle,4.8,A
STU01531,21,Female,3.18,79.7,7.5,4.3,3.5,4,No,Offline,Poor,Excellent,No,2,High,3.3,A
STU01532,24,Female,5.36,90.4,7.1,6.6,2.9,3.2,No,Offline,Poor,Good,No,3,Middle,5.4,A
STU01533,24,Male,4.73,68.2,8.3,3.4,1.7,2.81,Yes,Offline,Average,Average,No,1,Low,3.7,A
STU01534,20,Male,6.26,55,6.2,8.1,4.3,3.36,No,Offline,Average,Excellent,No,1,Middle,3.7,B
STU01535,18,Female,1.96,98.1,7.6,6.7,2.8,3.11,Yes,Offline,Good,Good,Yes,1,Low,4.1,B
STU01536,19,Female,7.15,78.5,7.6,6.1,2.3,2.35,No,Offline,Average,Excellent,Yes,2,Low,1.3,A
STU01537,23,Male,4.19,76.4,5.4,2.2,3.6,3.31,Yes,Offline,Good,Good,No,0,High,6.5,B
STU01538,24,Male,6.29,94.2,6.2,4.4,3.4,3.48,No,Online,Poor,Average,No,2,High,5.4,A
STU01539,20,Female,3.56,88.2,6,6.2,2.4,4,Yes,Online,Good,Good,No,2,High,8.1,A
STU01540,22,Female,2.4,82.2,6.4,3.2,2.4,2.33,Yes,Online,Average,Average,Yes,0,Middle,4.6,B
STU01541,17,Female,3.87,83.3,6.8,6.6,4.2,3.24,No,Offline,Average,Average,Yes,1,Middle,3.6,B
STU01542,17,Non-Binary,3.09,87.5,6,3.7,2.4,3.17,Yes,Hybrid,Poor,Good,Yes,2,High,1.4,A
STU01543,19,Male,4.25,71.3,6.7,5.8,5.4,2.81,No,Offline,Average,Excellent,No,2,Low,5.9,B
STU01544,18,Male,6.3,81.5,5.8,4.2,3.9,2.02,No,Hybrid,Average,Good,Yes,1,Low,5,A
STU01545,20,Female,7.16,100,6.1,7.8,5.2,3.2,No,Online,Poor,Good,Yes,2,Middle,6.9,B
STU01546,23,Female,5.41,86,7.8,2.5,2.6,2.82,No,Online,Average,Poor,No,1,High,2.5,A
STU01547,18,Male,3.92,83.5,6.9,5.6,3.7,3.16,No,Online,Average,Poor,No,1,Middle,6.3,B
STU01548,17,Male,4.1,100,6.8,3.6,2.1,3.19,Yes,Hybrid,Average,Average,Yes,2,Low,3.4,A
STU01549,18,Female,6.18,82.9,6.1,5.5,4.8,3.3,No,Online,Average,Good,No,2,Low,6.3,A
STU01550,17,Male,7.27,96.7,4.8,6.2,6.3,3.61,Yes,Offline,Poor,Good,No,1,High,5.8,B
STU01551,18,Male,4.35,83.9,5.1,1.1,1.4,2.64,No,Offline,Average,Poor,No,2,High,1.9,A
STU01552,19,Female,4.75,78.6,7.5,6.3,4.2,3.17,No,Online,Average,Excellent,No,0,Middle,3.9,A
STU01553,21,Female,3.5,84.6,9.9,7.2,3.8,2.54,Yes,Offline,Poor,Average,No,2,Low,2.8,C
STU01554,19,Female,5.41,83.6,8.7,5.5,6.6,2.53,Yes,Offline,Average,Excellent,Yes,2,Middle,3.3,B
STU01555,19,Male,6.91,67.1,6.5,3.6,1.3,2.48,Yes,Hybrid,Poor,Good,Yes,2,Middle,2.7,B
STU01556,21,Female,1.1,100,6.9,6.1,4,2.75,No,Hybrid,Poor,Average,No,0,High,4.5,C
STU01557,21,Female,5.51,85.8,6.8,5.7,5,2.02,No,Hybrid,Poor,Good,No,0,Low,5,C
STU01558,24,Female,3.9,100,7,6.1,5.4,2.31,No,Hybrid,Average,Good,Yes,1,Middle,4.9,B
STU01559,24,Female,0.34,73.5,7,5.5,3.7,3.14,No,Offline,Poor,Good,Yes,0,Low,6.6,D
STU01560,20,Male,5.63,77,5.9,3.1,2.3,3.33,No,Online,Poor,Good,No,3,Middle,3.7,A
STU01561,23,Male,4.82,68.4,7.6,5.6,4,2.92,No,Offline,Good,Poor,Yes,3,Low,5.2,B
STU01562,23,Male,5.74,79,9.7,1,3,2.64,Yes,Hybrid,Average,Good,No,4,High,1.9,A
STU01563,20,Male,2.27,87,5.8,5,4.9,2.93,No,Offline,Good,Excellent,Yes,0,Middle,5.7,C
STU01564,19,Female,9.27,100,6.4,4.5,4.1,3.07,No,Hybrid,Average,Poor,No,2,Middle,6,A
STU01565,19,Female,5.22,76.2,7.5,3.6,4.5,3.3,Yes,Offline,Good,Average,Yes,4,Middle,3.4,A
STU01566,17,Female,4.31,77.5,5.8,5,4,3.84,No,Online,Poor,Excellent,Yes,2,High,5,A
STU01567,17,Female,8.05,90.4,7.1,3.8,5.3,2.81,Yes,Offline,Good,Average,Yes,2,High,4.1,A
STU01568,23,Male,6.3,85.7,6.4,3.4,5.7,3.34,Yes,Offline,Average,Good,No,0,Low,5,A
STU01569,20,Male,6.67,74.2,5.1,3.1,3,2.69,No,Hybrid,Poor,Good,Yes,3,Low,4.5,A
STU01570,22,Male,7.33,76.2,8.9,2.5,4.5,2.64,No,Offline,Average,Good,No,2,Middle,5.3,A
STU01571,24,Male,0.86,74.1,4.7,1.8,1.6,2.55,No,Offline,Poor,Good,No,0,Middle,6.6,C
STU01572,22,Male,8.34,92.6,7.7,5.4,3.8,3.32,Yes,Hybrid,Good,Average,No,2,Middle,5.2,A
STU01573,20,Female,4.31,75,7.3,3.1,4.5,3.3,No,Offline,Good,Poor,Yes,2,High,4.2,A
STU01574,17,Non-Binary,5.57,77.3,7.4,7.8,3.3,2.74,No,Online,Good,Good,No,2,Low,2.6,A
STU01575,23,Male,6.85,92.2,7.2,5.1,4.7,3,No,Offline,Average,Good,No,2,High,2.4,A
STU01576,23,Male,3.58,74.9,8.9,4.3,3.2,3.81,Yes,Offline,Good,Good,Yes,4,Low,3,A
STU01577,17,Female,5.64,90.9,8.1,4.7,3.6,2.86,No,Offline,Good,Good,No,2,Low,6,A
STU01578,22,Male,6.53,66.6,6.8,4.8,1.8,3.07,No,Offline,Poor,Average,No,3,Middle,4.5,B
STU01579,18,Female,4.92,74.3,7.4,4,6.9,2.63,Yes,Hybrid,Good,Poor,No,3,Middle,4.5,A
STU01580,18,Female,5.99,94.2,8.4,3.1,6,3.43,Yes,Online,Good,Excellent,Yes,3,Low,1,A
STU01581,17,Female,1.79,86.5,9.2,4.1,4.1,2.48,Yes,Offline,Poor,Good,No,1,Middle,5.9,C
STU01582,18,Male,2.62,71.6,5.9,8.1,5.7,3.62,Yes,Offline,Average,Average,Yes,1,Middle,6.3,C
STU01583,21,Female,2.7,69,6.9,6.6,4,2.96,Yes,Hybrid,Average,Average,Yes,1,Low,2,C
STU01584,20,Male,5.74,64.4,5.4,6.4,4.3,2.16,No,Online,Poor,Poor,Yes,0,High,6.8,C
STU01585,20,Female,12,83.9,6.5,7.9,5.6,4,No,Hybrid,Average,Average,Yes,1,High,1.8,A
STU01586,17,Male,5.53,78,7.1,7.1,5.2,3.5,No,Hybrid,Average,Excellent,No,2,Middle,3.5,B
